# |V|, density, cputime
177.000000,57.000000,112.000000,138.000000,104.000000,193.000000,47.000000,29.000000,150.000000,71.000000,164.000000,137.000000,170.000000,180.000000,179.000000,151.000000,171.000000,47.000000,159.000000,166.000000,55.000000,57.000000,104.000000,100.000000,167.000000,108.000000,167.000000,36.000000,116.000000,154.000000,49.000000,73.000000,98.000000,84.000000,109.000000,58.000000,128.000000,144.000000,95.000000,98.000000,180.000000,48.000000,112.000000,191.000000,157.000000,88.000000,80.000000,89.000000,180.000000,133.000000,192.000000,197.000000,34.000000,32.000000,179.000000,50.000000,154.000000,189.000000,69.000000,147.000000
0.351888,0.448622,0.544241,0.646673,0.746453,0.850874,0.338575,0.431034,0.547204,0.648290,0.752057,0.851975,0.349530,0.449845,0.548428,0.649007,0.752735,0.851064,0.347584,0.448120,0.542761,0.648496,0.746453,0.846667,0.348820,0.441502,0.548662,0.649206,0.746927,0.854342,0.344388,0.445205,0.543446,0.643431,0.746007,0.846340,0.343012,0.448329,0.542217,0.646329,0.750714,0.851950,0.340412,0.450703,0.548261,0.644201,0.749367,0.846016,0.351707,0.443837,0.547884,0.648607,0.734403,0.834677,0.351767,0.449796,0.548341,0.651469,0.742540,0.854906
0.003213,-0.000479,-0.002205,-0.010678,-0.002905,-0.021436,-0.000040,0.000071,-0.004705,-0.000948,-0.005519,-0.005746,-0.009409,-0.005559,-0.002254,0.000427,-0.008078,-0.000440,-0.002849,-0.004316,-0.005850,-0.000585,-0.002928,-0.002472,-0.003167,-0.000948,-0.012071,-0.000117,-0.003315,-0.003173,-0.000004,-0.000515,-0.001270,-0.001484,0.002896,-0.000838,-0.001476,-0.002432,-0.001656,-0.001671,-0.009827,-0.000339,-0.000861,-0.000459,-0.009723,-0.001872,-0.001148,-0.001977,-0.009205,-0.001682,-0.017233,-0.011160,-0.000165,-0.000065,-0.004788,-0.000222,-0.010207,-0.016724,-0.000932,-0.002150
